Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Float shares outstanding
JXJT,JX Luxventure Limited,1.1155,USD,-1.283185840707961,3228,0.1394456732098424,6763490.715486726,USD,2.2221115537848606,0.502,USD,,0,Consumer Non-Durables,,5696882.37615
INBP,"Integrated BioPharma, Inc.",0.22316,USD,-7.016666666666664,310,0.1247987117552335,6717028.371727748,USD,,-0.0041,USD,-109.33940774487472,0,Health Technology,,9634249.8684
INTZ,Intrusion Inc.,1.36,USD,-2.857142857142844,10167,0.12774747539475817,6669705.2,USD,,-8.4359,USD,49.22475954304149,0,Technology Services,Buy,3747225.657
TORM,"TOR Minerals International, Inc.",1.88,USD,0.8367303153829562,115,0.2595350936583164,6658960.000000001,USD,,-0.5678,USD,-80.02536461636016,0,Process Industries,,2410557.688
HPTO,hopTo Inc.,0.35,USD,16.666666666666664,15158,8.051630723467545,6641657.000000001,USD,29.166666666666664,0.012,USD,55.84415584415584,0,Technology Services,,7751967.461999999
BCAN,BYND Cannasoft Enterprises Inc.,0.7299,USD,4.435541565316931,341903,0.5607446439843945,6636576.847760768,USD,,-109.3165,USD,-1078.894185143646,0,Process Industries,,7442185.235892001
XXII,"22nd Century Group, Inc",0.840201,USD,15.475673446948864,5975779,26.635075716211855,6635502.409337548,USD,,-102.7104,USD,-28.957994334960535,0,Health Technology,,7298658.95592
ENGT,Energy & Technology Corp.,0.04,USD,0.13016921998599038,764,0.09731368378147728,6622440,USD,,,,,0,Industrial Services,,2674306.833
TCJH,Top KingWin Ltd,0.4488,USD,-4.713375796178344,124552,0.29706418009694796,6619800.000000001,USD,,,,,0,Commercial Services,,6966803.6222399995
FRZA,"Forza X1, Inc.",0.419,USD,-2.5581395348837233,246549,0.3065527453771646,6604591.762790697,USD,,-0.3588,USD,31.105990783410142,0,Consumer Durables,,8653418.73225
ONFO,Onfolio Holdings Inc.,1.29,USD,1.5748031496063006,43281,0.19375512299898068,6588537.8740157485,USD,,-1.5164,USD,-39.915113489573706,0,Technology Services,,3481409.835195
PAVS,Paranovus Entertainment Technology Ltd.,0.896,USD,-2.6086956521739153,76459,3.285760943368658,6573888.695652174,USD,,-11.5097,USD,,0,Health Technology,,5724182.1096
TIKK,Tel-Instrument Electronics Corp.,1.99,USD,-2.9268292682926753,13780,8.598527392986398,6479215,USD,,-0.1367,USD,61.70868347338936,0,Electronic Technology,,2759418.86924
HEPA,"Hepion Pharmaceuticals, Inc.",1.18,USD,-0.8403361344537823,833,0.047811463271842464,6458288.739495798,USD,,-9.4078,USD,30.59944820667168,0,Health Technology,,5411442.35177
NXL,"Nexalin Technology, Inc.",0.8625,USD,-37.513584003477504,3065807,3.2937598874077736,6414035.019560965,USD,,-0.6677,USD,-136.94109297374024,0,Health Technology,,5899253.593673999
PRZO,ParaZero Technologies Ltd.,0.59304,USD,-1.1764705882352866,80527,0.9457109067912159,6408729.600000001,USD,,-0.1211,USD,,0,Electronic Technology,,8653902.8576
BCDA,"BioCardia, Inc.",3.52,USD,-3.5616438356164357,11658,0.016141493524295315,6407364.383561644,USD,,-6.972,USD,28.65767554182101,0,Health Technology,,1290019.88819
TENX,"Tenax Therapeutics, Inc.",3.2687,USD,2.1468749999999925,13457,0.663707430149688,6400915.4315,USD,,-24.5424,USD,94.66362837784949,0,Health Technology,Strong buy,1879804.46325
EFTR,"eFFECTOR Therapeutics, Inc.",1.35,USD,-1.4598540145985412,2106,0.018160103821296295,6350952.810218979,USD,,-9.119,USD,-86.19323750408364,0,Health Technology,Strong buy,4082040.0790500003
BOF,BranchOut Food Inc.,1.485,USD,-2.3026315789473633,14098,0.469204502339699,6316130.000000001,USD,,-1.3877,USD,,0,Consumer Non-Durables,,2449864.114984
AEMD,"Aethlon Medical, Inc.",0.6828,USD,-0.6113537117904064,3806173,0.20715784356418518,6302056.155458515,USD,,-5.0219,USD,32.21160335844065,0,Health Technology,Buy,8610396.657540001
IMCC,IM Cannabis Corp.,0.4699,USD,3.5120066438010613,49862,0.2895774870374845,6293904.677272727,USD,,-0.80338306,USD,95.72970540363012,0,Health Technology,Buy,8593426.860299999
INBS,Intelligent Bio Solutions Inc.,2.0109,USD,-6.902777777777788,14335,0.21940632490196738,6268073.983055555,USD,,-3.7861,USD,64.28039058446154,0,Health Services,Strong buy,3095947.5715
ENDRF,ENDOR AG,0.402173,USD,22.28749524895478,10000,1.4163302882232136,6232709.971619186,USD,,,,,0,Consumer Durables,,7283872
GTBP,"GT Biopharma, Inc.",2.8801,USD,-3.996666666666663,5625,0.0916370034292603,6211369.585066667,USD,,-7.0413,USD,52.20826291462198,0,Health Technology,,2012829.4814499998
IPDN,"Professional Diversity Network, Inc.",0.53,USD,-3.4784192314696787,39764,0.6662712335836626,6188752.376616281,USD,,-0.3696,USD,-15.789473684210527,0,Commercial Services,,6967617.9069
SNTG,Sentage Holdings Inc.,2.2051,USD,2.0879629629629486,3007,0.11298309950177722,6186022.1575,USD,,-0.748,USD,-128.88616891064873,0,Finance,,1059326.27196
MIND,"MIND Technology, Inc.",4.3901,USD,1.1543778801843427,1503,0.03663485795766151,6171510.52951613,USD,,-3.3496,USD,55.77093209037011,0,Industrial Services,Neutral,1152056.39092
ATXG,Addentax Group Corp.,1.02,USD,-2.8571428571428594,67419,2.1723187962172124,6164643.942857143,USD,,-0.7712,USD,-3737.735849056604,0,Producer Manufacturing,,4823007.029010001
ZAPP,Zapp Electric Vehicles Group Limited,1.9599,USD,-19.345679012345684,6398588,1.1585495799711234,6134612.820740741,USD,,,,,0,Finance,,1466375.512784
MITQ,"Moving iMage Technologies, Inc.",0.6003,USD,-1.9598236158745734,67132,0.008752337999512945,6114277.56099951,USD,,-0.2151,USD,-96.25912408759125,0,Consumer Durables,,7031348.2944
MINDP,"MIND Technology, Inc. - Series A 9.00% Series A Cumulative Preferred Stock",13.5,USD,-0.36826840050479465,7626,0.38264307720097546,6101081,USD,,-3.3496,USD,55.77093209037011,0,Industrial Services,,1152056.39092
TFFP,"TFF Pharmaceuticals, Inc.",1.9522,USD,2.209424083769634,2681,0.07520420986490729,6048177.256125655,USD,,-10.206,USD,60.329306404216624,0,Health Technology,Strong buy,2918540.69829
LIXT,"Lixte Biotechnology Holdings, Inc.",2.68,USD,6.349206349206354,1090094,20.79038613381751,6028097.412698414,USD,,-2.3832,USD,34.595751687798455,0,Health Technology,,1796076.05932
XBIO,"Xenetic Biosciences, Inc.",3.9074,USD,3.727103796124239,334,0.0968340484750085,6020069.047464826,USD,,-2.9159,USD,27.168048756119482,0,Health Technology,Neutral,1252823.97084
JTAI,Jet.AI Inc.,0.471,USD,-4.86770349424359,89128,0.3444512462821773,5991811.611795597,USD,,-1.169,USD,-1110.3716508210891,0,Transportation,Strong buy,7284808.714052
CTHR,Charles & Colvard Ltd.,1.9199,USD,-1.0309809784009494,8653,0.36774486929396205,5986772.537862776,USD,,-6.0248,USD,-77.7436865706868,0,Consumer Durables,,2305810.98804
VYND,VYNLEADS INC.,0.515,USD,-31.33333333333333,4000,3.576218149307108,5973911.791122716,USD,,-0.0232,USD,-1.310043668122263,0,Retail Trade,,5760924.672
VVPR,VivoPower International PLC,1.9,USD,2.150537634408592,18033,0.18122033550835254,5970451.720430107,USD,,-3.192,USD,-263.3052583655816,0,Utilities,,1449036.67122
CNET,ZW Data Action Technologies Inc.,0.8279,USD,-0.25301204819277,16036,1.5113331134254269,5964610.537349397,USD,,-1.1953,USD,-32.19420482194205,0,Commercial Services,,5911804.7707
ASNS,"Actelis Networks, Inc.",1.36,USD,-4.895104895104884,172107,0.014467075544567413,5955434.293706293,USD,,-2.3205,USD,51.177176039891435,0,Electronic Technology,,4077935.6460039997
RCRT,"Recruiter.com Group, Inc.",2.2021,USD,-0.3574660633484071,3109,0.07910538903872577,5950791.626244344,USD,,-2.9288,USD,83.16665517162104,0,Commercial Services,,2561854.77961
OLB,"The OLB Group, Inc.",3.3049,USD,-2.1871670415532165,7809,0.4896876508913958,5940831.625932285,USD,,-14.9548,USD,-149.29237026788243,0,Technology Services,,1077393.95364
ENDMF,Enduro Metals Corporation,0.21,USD,-8.862077944622872,2200,0.26217005302985164,5920449.620689657,USD,,-0.016092759999999998,USD,-563.0770204708821,0,Non-Energy Minerals,,9070602.5462
AIMD,"Ainos, Inc.",0.905,USD,10.338941721531333,27672463,698.9955012642432,5885322.4701292375,USD,,-3.1588,USD,33.31362945448404,0,Health Technology,,2962840.9813599996
KA,"Kineta, Inc.",0.4788,USD,1.8723404255319214,18829,0.06292454602023717,5867433.206808511,USD,,-1.5695,USD,94.67924617851561,0,Health Technology,,8029491.526
GCXXF,Granite Creek Copper Ltd.,0.0294,USD,1.3793103448275779,120100,7.790708234408854,5829071.85,USD,,-0.00404943,USD,62.89270542007706,0,Non-Energy Minerals,,2688397.314
TANH,Tantech Holdings Ltd.,0.739801,USD,-6.235614702154625,101297,0.25975747728785675,5803434.110747782,USD,0.366728300203242,2.0173,USD,,0,Process Industries,,1168763.86419
EVTK,Eventiko Inc.,1.38,USD,37.999999999999986,100,0.09382623381497467,5785650.000000001,USD,,-0.0034,USD,-112.49999999999997,0,Commercial Services,,1192497.93
BRBMF,Big Rock Brewery Inc.,0.822,USD,-1.201923076923078,100,0.4372540445999126,5738898.216,USD,,-0.60849826,USD,5.753296769947925,0,Consumer Non-Durables,,5664852.692220001
ASST,Asset Entities Inc.,0.3954,USD,0,39576,0.037959727928426695,5703409.999999999,USD,,-0.3762,USD,-207.6042518397383,0,Commercial Services,,4332474.880409
FULO,"FullNet Communications, Inc.",0.2898,USD,40.00000000000001,2400,0.3197569846916344,5687011.404105572,USD,14.067961165048544,0.0206,USD,-28.965517241379313,5.4741,Communications,,7435809.6924
ENVB,"Enveric Biosciences, Inc.",0.7316,USD,-2.4533333333333296,16661,0.21967720201310334,5671367.101866666,USD,,-6.4171,USD,39.74101340945799,0,Health Technology,Strong buy,7611921.36
BABB,"BAB, Inc.",0.78,USD,0,11500,3.4813671177307537,5665919.999999999,USD,10.684931506849317,0.073,USD,31.059245960502686,5.12821,Consumer Non-Durables,,4817921.17394
IDXG,"Interpace Biosciences, Inc.",1.29,USD,2.3809523809523827,10309,2.6065080528937323,5645553.952380953,USD,6.142857142857143,0.21,USD,,0,Health Technology,,3227923.23
ADIL,"Adial Pharmaceuticals, Inc",1.33,USD,2.465331278890603,137098,0.40098155633419713,5630299.861325116,USD,,-5.882,USD,52.59586402540256,0,Health Technology,Buy,4120458.4220199995
BTCT,BTC Digital Ltd.,2.155,USD,-3.3502264878683228,2875,0.1608724603134635,5626242.337534199,USD,,-1.8898,USD,92.63028998393311,0,Technology Services,,1791211.77474
CERO,"CERo Therapeutics Holdings, Inc.",0.373,USD,3.72636262513905,3546286,1.1475591208205609,5618222.258064517,USD,,-0.4643,USD,-317.91179117911787,0,Finance,,6980287.162682
LFLY,"Leafly Holdings, Inc.",2.28,USD,0.4405286343612241,36706,0.007994203298779482,5618161.057268721,USD,,-3.1296,USD,-138.8973128837406,0,Commercial Services,Buy,2160211.3137000003
CELZ,"Creative Medical Technology Holdings, Inc.",4.165,USD,0.12019230769230511,5275,1.2253478594160143,5614944.629807692,USD,,-3.7384,USD,-104.44120253660809,0,Health Technology,Strong buy,1311358.4061200002
FRTX,"Fresh Tracks Therapeutics, Inc.",0.93,USD,0.540540540540541,497,0.011035983523742908,5555174.5297297295,USD,,-1.4097,USD,81.33490453618622,0,Health Technology,,5874057.48104
SNPX,"Synaptogenix, Inc.",4.4967,USD,2.8993135011441553,18491,0.6322444318313925,5545465.238100685,USD,,-37.2068,USD,-145.6380801478841,0,Health Technology,,1206806.81402
ISPC,iSpecimen Inc.,0.4204,USD,2.812423575446322,1619752,0.15195687329007684,5496780.89214967,USD,,-1.2745,USD,-10.165096378252219,0,Commercial Services,Strong buy,9539540.6596
ENTO,Entero Therapeutics Inc.,2.2,USD,0,4424,0.184393261143205,5445198,USD,,-49.2262,USD,94.00672156120216,0,Health Technology,Buy,2410240.16691
SSY,"SunLink Health Systems, Inc.",0.76,USD,1.3333333333333344,5935,0.03797461875018395,5350858,USD,,-1.029,USD,-161.03500761035005,0,Health Services,,5183113.705
VERO,Venus Concept Inc.,0.841101,USD,-2.32249448379979,67488,0.007936407325475183,5345390.744848451,USD,,-6.6856,USD,31.713395638629283,0,Health Technology,Neutral,2503541.17482
OCG,Oriental Culture Holding LTD,1.1628,USD,-0.6153846153846045,1227,0.06572991273510363,5313227.756923078,USD,,-0.8457,USD,-251.58630578956803,0,Retail Trade,,3155344.02898
NCL,Northann Corp.,0.245,USD,-5.038759689922485,136677,0.08612587988263735,5238099.050387597,USD,,-0.3409,USD,-3308.9999999999995,0,Technology Services,,6949996.600000001
SONN,"Sonnet BioTherapeutics Holdings, Inc.",1.67,USD,-2.9069767441860495,4867,0.19958827485524014,5197708.970930233,USD,,-5.2847,USD,94.80398046539706,0,Health Technology,Strong buy,2827867.5044
CAUD,"Collective Audience, Inc.",0.3756,USD,-0.897097625329819,51359,0.2169496021668348,5169311.44591029,USD,,,,,0,Commercial Services,,4247079.30071
HSTC,"HST Global, Inc.",0.98,USD,0,400,0.4965859714463066,5143609.878345499,USD,,-0.0269,USD,3.2374100719424392,0,Health Services,,2336368.64694
PRTG,Portage Biotech Inc.,0.259,USD,1.878658191201461,50094,0.07326930983598141,5124157.251085657,USD,,-7.8728,USD,-570.8248125426039,0,Health Technology,,8673525.645606
VAPO,"Vapotherm, Inc.",0.82,USD,2.4999999999999885,7500,0.8365214093712704,5096457.85,USD,,-8.6222,USD,71.76733311940484,0,Health Technology,,4882528.960200001
ANTE,AirNet Technology Inc.,1.17,USD,13.581205708183663,6291,0.901702786377709,5078939,USD,,-0.2603,USD,-164.2639593908629,0,Commercial Services,,4474294.544844
INTV,"Integrated Ventures, Inc.",1,USD,0,7022,3.0248987679848445,5064492,USD,,-10.7161,USD,-248.20796100731113,0,Commercial Services,,3066791.79052
EDBL,Edible Garden AG Incorporated,1.58,USD,-0.6289308176100634,708356,1.9380952954219368,5062940.075471698,USD,,-47.1734,USD,93.82499110532939,0,Process Industries,Strong buy,3151218.319152
LIPO,Lipella Pharmaceuticals Inc.,0.66,USD,-1.492537313432837,4446,0.45144388936273916,5019719.641791045,USD,,-0.7751,USD,-52.06984500686678,0,Health Technology,Strong buy,4407808.31562
POAI,Predictive Oncology Inc.,1.22,USD,-3.174603174603177,18944,0.08905360797796977,5004444.841269841,USD,,-3.6602,USD,47.14512635379061,0,Health Technology,,3950816.688
WAVD,"WaveDancer, Inc.",2.48,USD,1.2244897959183594,3538,0.37052940252395666,4992686.399999999,USD,,-0.679,USD,92.46877703587035,0,Technology Services,,1701799.43622
BFRI,Biofrontera Inc.,0.98,USD,-1.010101010101011,3882,0.15191062239527284,4987624.868686869,USD,,-13.102,USD,-20.762438475860428,0,Health Technology,Strong buy,3156459.032013
LQR,LQR House Inc.,1.03,USD,-2.8301886792452855,21133,0.08243459998564523,4974315.03773585,USD,,-25.7552,USD,-477.36728837876615,0,Commercial Services,Strong buy,4609243.706824
PCSA,"Processa Pharmaceuticals, Inc.",1.74,USD,5.180438856313842,12344,0.04607512290494218,4972932.200930906,USD,,-6.4572,USD,80.82448877775865,0,Health Technology,Strong buy,2505025.75893
MYMD,"MyMD Pharmaceuticals, Inc.",2.15,USD,-1.376146788990837,6789,0.06750146158710463,4961409.036697246,USD,,-9.5247,USD,2.7118955690384383,0,Health Technology,,2130230.94375
ECIA,"Encision, Inc.",0.42,USD,-16.000000000000004,4980,0.9095059811889326,4943208,USD,,-0.0381,USD,30.21978021978022,0,Health Technology,,6216179.119999999
CPOP,"Pop Culture Group Co., Ltd",1.2401,USD,-1.5793650793650817,12366,0.146850132350374,4884804.09452381,USD,,-1.7854,USD,-1754.6802594995365,0,Commercial Services,,2826199.70304
FAMI,"Farmmi, Inc. Ordinary Shares",0.7703,USD,-3.5919899874843626,12118,0.27617107200321706,4846562.742302878,USD,3.85728592889334,0.1997,USD,-88.07547620469339,0,Process Industries,,6244286.9854999995
AKAN,Akanda Corp.,2.52,USD,0,179675,0.27847108178362817,4830031,USD,,-7.1639,USD,,0,Process Industries,,1887867.5797690002
FORD,"Forward Industries, Inc.",0.4797,USD,-1.690545528323658,58918,3.432069855361189,4826350.287632518,USD,,-0.3322,USD,-33.520900321543415,0,Consumer Durables,,6947027.1924
EIGRQ,"Eiger BioPharmaceuticals, Inc.",3.25,USD,42.543859649122815,43462,4.207723809431602,4812590.021929825,USD,,-50.7969,USD,27.546544914612387,0,Health Technology,,1280099.772
IDAI,T Stamp Inc.,0.526,USD,-1.6822429906542071,16823,0.12001401102762042,4809404.803738317,USD,,-0.9059,USD,66.41829774614473,0,Technology Services,Strong buy,7537919.012325
HOTH,"Hoth Therapeutics, Inc.",0.97,USD,0.8735440931780327,33542,0.11877339960262505,4742139.954242929,USD,,-2.0216,USD,84.7036213132368,0,Health Technology,Strong buy,4818518.6112
GNPX,"Genprex, Inc.",2.2399,USD,-7.442148760330576,55612,0.1189671939598243,4700873.502107438,USD,,-19.1817,USD,14.606816603451048,0,Health Technology,Strong buy,2062274.9628
OCTO,Eightco Holdings Inc.,0.5279,USD,1.6560754862314755,37001,0.34719446305481644,4620437.379934528,USD,,-5.1238,USD,95.56549885757806,0,Technology Services,,6940818.468357
SOPA,Society Pass Incorporated,1.75,USD,3.550295857988169,8942,0.20581255912335167,4619908.875739645,USD,,-7.6995,USD,59.7038828091881,0,Technology Services,Buy,1368137.211312
BICX,BioCorRx Inc.,0.47978,USD,-0.045833333333332914,500,0.18339201877934272,4611983,USD,,-0.464,USD,22.846691054206854,0,Health Services,,3831324.2263
AYRO,"AYRO, Inc.",0.868019,USD,2.119882352941177,67603,0.1731962069664314,4600691.66418,USD,,-8.451,USD,-64.62773210737524,0,Producer Manufacturing,,4572579.2973
ALBT,Avalon GloboCare Corp.,0.4521,USD,-3.84942577626542,40347,0.0023577418745457978,4595283.049128031,USD,,-1.407,USD,-7.667584940312218,0,Health Technology,,4473308.430000001
RHEPB,"Regional Health Properties, Inc.",4.25,USD,-5.555555555555555,2364,1.6441786062039228,4558416.193548387,USD,0.19758619407148437,21.5096,USD,,0,Health Services,,1674041.4235500002
JCSE,JE Cleantech Holdings Limited,0.892,USD,0.112233445566779,5956,0.020258365589349733,4465942.66217733,USD,18.02020202020202,0.0495,USD,8150,0,Producer Manufacturing,,1806665.439432
ARTH,"Arch Therapeutics, Inc.",1,USD,3.092783505154642,1496,0.5376266800833753,4444363,USD,,-2.8447,USD,37.83842842470991,0,Distribution Services,,2937184.1924400004
DRUG,Bright Minds Biosciences Inc.,0.9901,USD,-9.372997711670484,5468,0.41676511611953215,4419645.076013986,USD,,-1.00291852,USD,58.96923355649065,0,Health Technology,,2880114.2064
CLEV,Concrete Leveling Systems Inc.,0.315,USD,0.9615384615384625,545,0.17456758488148622,4418767.5,USD,,-0.0043,USD,-19.444444444444446,0,Consumer Durables,,6124158.729400001
IFBD,"Infobird Co., Ltd",3.29,USD,-2.949852507374634,17118,0.2334780011293363,4407691.610619469,USD,,,,,0,Technology Services,,1337904.6794
GROM,Grom Social Enterprises Inc.,0.485,USD,6.593406593406587,8202,0.2034337191017367,4375484.527472527,USD,,-13.1651,USD,96.11830800203327,0,Technology Services,,8853592.327499999
ARTL,"Artelo Biosciences, Inc.",1.345,USD,1.1278195488721732,810,0.10613068487047089,4341256.5,USD,,-3.1306,USD,13.313396466744207,0,Health Technology,Strong buy,3200974.644
EZGO,EZGO Technologies Ltd.,1.68,USD,-1.176470588235295,13154,0.1762788728015379,4290953.2235294115,USD,,-0.1829,USD,34.090090090090094,0,Consumer Services,,2377556.9769599997
TILCF,Till Cap Corp.,1.3396,USD,-0.037310648459082676,280,0.06625650733554188,4275282.109009009,USD,,-0.76127462,USD,12.1479754839789,0,Finance,,2608740.89298
NVVE,Nuvve Holding Corp.,0.680074,USD,-7.711494096892394,189558,0.011230072712644331,4230482.961357036,USD,,-2.403,USD,34.25444596443228,0,Producer Manufacturing,,5632603.45326
SGN,"Signing Day Sports, Inc.",0.2741,USD,-3.179088661250444,109337,0.18154050661053708,4216625.240904273,USD,,-0.5046,USD,-19.516816674561824,0,Technology Services,,8764349.722744001
PTIX,"Protagenic Therapeutics, Inc.",0.9499,USD,2.4703344120819763,6296,0.9037925985472711,4212931.513807983,USD,,-1.3734,USD,-103.7987832022555,0,Health Technology,,3462745.48802
HPCO,"Hempacco Co., Inc.",1.1,USD,15.777286601410395,480562,13.468212952479176,4206246.71087254,USD,,-4.3723,USD,-277.50820238300815,0,Consumer Non-Durables,,1879527.101886
SILO,"Silo Pharma, Inc.",1.1399,USD,-5.793388429752071,77414,0.15202350086081975,4202561.652479338,USD,,-1.1989,USD,26.708644088519375,0,Health Technology,,3449491.46564
TOFB,"Tofutti Brands, Inc.",0.815,USD,7.307439104674128,100,0.056625141562853906,4200270,USD,,-0.11,USD,31.846344485749682,0,Consumer Non-Durables,,2009565.5254599997
LYT,Lytus Technologies Holdings PTV. Ltd.,2.69,USD,1.1278195488721732,29750,0.37369630235359486,4199953.631578947,USD,,,,,0,Technology Services,,1029597.5202400001
JWEL,Jowell Global Ltd.,1.9252,USD,-6.54368932038835,19383,0.01553763811066874,4178598.002718447,USD,,-5.3366,USD,-2079.093507554104,0,Distribution Services,,1829169.84952
CING,Cingulate Inc.,0.670701,USD,-3.2037812094097227,27738,0.26617841381156776,4176842.0214865063,USD,,-23.9053,USD,18.946950843239506,0,Health Technology,Buy,4647896.045757
OGAA,Organic Agricultural Company Limited,0.045,USD,12.499999999999993,3500,0.38165857913963835,4172715,USD,150,0.0003,USD,,0,Process Industries,,6742365.624
VRAX,Virax Biolabs Group Limited,1.76,USD,1.7341040462427761,217125,0.02498410079140311,4156947.052023122,USD,,-4.2208,USD,-458.23303795794203,0,Finance,,1729012.1959260001
RHE/PA,"Regional Health Properties, Inc. 10.875% Series A Cumulative Redeemable Preferred Stock",0.73,USD,5.797101449275368,501,0.7523652200030034,4156202.9999999995,USD,0.03393833451110202,21.5096,USD,,0,Health Services,,1674041.4235500002
RHE,"Regional Health Properties, Inc.",2.2501,USD,-0.43805309734511405,944,0.20450163557981846,4156202.9999999995,USD,0.10460910477182282,21.5096,USD,,0,Health Services,,1674041.4235500002
RGBP,"Regen Biopharma, Inc.",1.01,USD,-8.181818181818189,4696,0.22138412219498396,4155768.036363636,USD,,-0.2376,USD,-101.21866152394239,0,Health Technology,,4114118.01636
CPHI,"China Pharma Holdings, Inc.",0.2612,USD,-4.636380563638427,65939,0.21212945948310913,4145261.9951149877,USD,,-0.7819,USD,73.89402691062067,0,Health Technology,,5997834.5033
TIRX,TIAN RUIXIANG Holdings Ltd,2.55,USD,-3.041825095057037,17406,0.16483204290974107,4138520.0760456272,USD,,,,,0,Finance,,1885169.205
KRBP,"Kiromic BioPharma, Inc.",2.66,USD,2.3076923076923097,1152,0.2633805070989179,4102837.2,USD,,-21.2202,USD,94.3576098294722,0,Health Technology,,1145479.75542
VTAK,"Catheter Precision, Inc.",0.54,USD,1.8675721561969478,35843,0.18343614075293305,4089637.6910016984,USD,,,,,0,Health Technology,Strong buy,6526415.317
NEXI,"NexImmune, Inc.",2.94,USD,1.3793103448275874,1491,0.16714871863859554,4030890.0413793107,USD,,-249.8399,USD,-332.352187892611,0,Health Technology,Neutral,1154751.78095
PRSO,Peraso Inc.,1.535,USD,3.020134228187915,102918,1.4493737378289389,3983544.432885906,USD,,-21.1354,USD,61.77217479380697,0,Electronic Technology,Strong buy,2451893.46228
MAGE,Magellan Gold Corporation,0.1564,USD,-2.249999999999995,512,0.097179516380063,3974448.0000000005,USD,,-0.0784,USD,34.66666666666667,0,Non-Energy Minerals,,6916639.9659
EVOK,"Evoke Pharma, Inc.",0.461,USD,-12.2071986288326,16151,0.7542860879027483,3963404.2620453243,USD,,-1.8339,USD,27.231965717006585,0,Health Technology,Strong buy,7779641.55562
ENSC,"Ensysce Biosciences, Inc.",0.5208,USD,-1.7358490566037708,6372,0.06029175076003372,3950357.420377358,USD,,-3.516,USD,97.45928974285786,0,Health Technology,,7286632.87914
AGFY,Agrify Corporation,0.2763,USD,-0.252707581227449,45152,0.1775033248457873,3931579.4296028875,USD,,-5.315,USD,99.44381157445379,0,Producer Manufacturing,,9595667.037
INVO,"INVO BioScience, Inc.",1.03,USD,8.730074949857489,265007,2.327953414051156,3923014.8105140924,USD,,-4.9826,USD,71.47192194943203,0,Health Technology,,3784153.0925
DATS,"DatChat, Inc.",1.2976,USD,2.1732283464566984,16846,0.20167194011375322,3904905.4840944884,USD,,-3.3053,USD,39.75686217329494,0,Technology Services,,2732901.066047
OMQS,OMNIQ Corp.,0.365,USD,4.28571428571429,3245,0.12265973169837424,3902904.328571429,USD,,-3.2344,USD,-69.63339801751717,0,Technology Services,,8770840.5321
XRTX,XORTX Therapeutics Inc.,1.95,USD,-7.1428571428571495,1285,0.16559278350515463,3897753.888888888,USD,,-1.37910524,USD,64.5573771376548,0,Health Technology,Strong buy,1792926.47415
REVB,"Revelation Biosciences, Inc.",2.38,USD,5.309734513274342,8596,0.14196250445903516,3886385.1946902657,USD,,-30.784,USD,76.12677377977755,0,Health Technology,Strong buy,1629979.47978
SPCO,The Stephan Co.,0.95,USD,-22.764227642276424,865,0.6617703312676919,3846549.9999999995,USD,,-0.0295,USD,-173.14814814814812,2.25564,Retail Trade,,2948761.181
NVFY,"Nova Lifestyle, Inc",1.5801,USD,-2.1609907120742995,7637,0.20192912782058267,3833554.4784520124,USD,,-4.2929,USD,65.75597070882722,0,Consumer Durables,,1428793.7011
BLMH,Blum Holdings Inc.,0.45,USD,-4.255319148936162,233,0.03934548033570307,3824597.872340426,USD,,-2.0399,USD,93.4543062508022,0,Retail Trade,,5598797.21161
UUU,"Universal Security Instruments, Inc.",1.6489,USD,1.1595092024539964,2217,0.15508593733604753,3813719.5665030675,USD,10.436075949367089,0.158,USD,82.87037037037037,0,Electronic Technology,,2065084.65251
HCTI,"Healthcare Triangle, Inc.",0.6754,USD,0.43122676579925856,3270,0.036426828860742576,3793573.6639405205,USD,,-2.5373,USD,6.455537531337561,0,Technology Services,,2960453.612013
VS,Versus Systems Inc.,1.51,USD,-1.9480519480519498,21666,0.018766125108713342,3784082.5519480514,USD,,-4.1488,USD,15.235468382878746,0,Technology Services,Neutral,6468273.602752
BPTH,"Bio-Path Holdings, Inc.",2.36,USD,17.999999999999993,4568185,0.7594271975160765,3694122.1599999997,USD,,-27.3382,USD,35.83094307027139,0,Health Technology,Strong buy,1563608.50803
AMBO,Ambow Education Holding Ltd. American Depository Shares (each representing twenty (20),1.3,USD,1.5625000000000013,4750,0.41675440443599354,3656161,USD,,,,,0,Consumer Services,,2620955.4499999997
IMTE,Integrated Media Technology Limited,1.67,USD,3.7267080745341503,1367,0.3162229059196373,3587997.074534161,USD,,,,,0,Electronic Technology,,1936692.276
DBGI,"Digital Brands Group, Inc.",1.8,USD,0,7809,0.1475484175720359,3543986,USD,,-15.9079,USD,98.89174152753087,0,Consumer Non-Durables,,1968224.36296
ALZN,"Alzamend Neuro, Inc.",0.48,USD,-15.328982183806664,79652,0.7504018058180352,3540485.588287176,USD,,-1.8708,USD,21.441169060216684,0,Health Technology,Strong buy,5191412.86224
TNXP,Tonix Pharmaceuticals Holding Corp.,1.1844,USD,8.66055045871558,5377933,5.357813105820699,3536315.2370642195,USD,,-5.5485,USD,70.30855344834967,0,Health Technology,Strong buy,2985575.7843
